site_id,timestamp,grid_status,electricity_price,tariff_type,battery_soc_pct,battery_soh_pct,battery_voltage,battery_status,generator_state,generator_power_kw,fuel_level_l,fuel_consumption_lph,solar_power_kw,solar_irradiance,load_kw,traffic_load_pct,qos_score,temperature,humidity,alarm_codes,incident_label,recommended_source,reason,source,schema_valid,stale_data_flag,record_id,scenario_id
ISB-000,2026-07-04T03:00:00+00:00,Up,39.0,Normal,75.26,94.59,51.53,Charging,Off,0.0,150.0,0.0,2.681,246.9,14.986,49.22,85.23,36.9,59.4,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,f8fc73cf-1112-4a77-930e-fab85aa3338c,normal_operation
ISB-000,2026-07-04T04:00:00+00:00,Up,39.0,Normal,94.25,94.59,53.42,Charging,Off,0.0,150.0,0.0,4.155,383.8,15.245,71.03,78.69,37.6,50.5,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,a1d58219-5bda-4421-98e3-e890f5934654,normal_operation
ISB-000,2026-07-04T05:00:00+00:00,Up,39.0,Normal,100.0,94.58,54.0,Charging,Off,0.0,150.0,0.0,4.956,460.3,14.048,73.52,77.94,38.9,55.4,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,089cfde4-f369-4ca6-8d2f-f9a8470b088a,normal_operation
ISB-000,2026-07-04T06:00:00+00:00,Up,39.0,Normal,100.0,94.58,54.0,Idle,Off,0.0,150.0,0.0,5.835,542.7,15.527,86.78,73.97,39.2,55.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,ed994499-88e1-46b4-9eaf-2b2b596f69a9,normal_operation
ISB-000,2026-07-04T07:00:00+00:00,Unstable,39.0,Normal,79.9,94.58,51.99,Discharging,Off,0.0,150.0,0.0,6.074,554.3,14.435,85.33,54.4,34.7,55.5,NONE,None,Battery,Grid unstable — bridging on battery to protect equipment from voltage/frequency excursions (SoC 80%),Synthetic,True,False,f13f7d1d-bc2f-4313-8aef-5e23d2f2cd6c,normal_operation
ISB-000,2026-07-04T08:00:00+00:00,Up,39.0,Normal,98.19,94.57,53.82,Charging,Off,0.0,150.0,0.0,6.166,564.4,14.696,88.19,73.54,35.4,63.9,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,eb0b8f68-2301-42f3-b2e7-a787f4664a3e,normal_operation
ISB-000,2026-07-04T09:00:00+00:00,Down,39.0,Normal,78.91,94.56,51.89,Discharging,Off,0.0,150.0,0.0,5.415,491.9,13.435,89.74,53.08,33.6,65.7,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 79%) — supplying load from battery, no generator start required",Synthetic,True,False,546c70ac-5405-49f1-ae38-7c3e11de8b2a,short_outage
ISB-000,2026-07-04T10:00:00+00:00,Down,39.0,Normal,60.14,94.55,50.01,Discharging,Off,0.0,150.0,0.0,4.968,449.1,12.775,86.2,54.14,32.4,69.2,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 60%) — supplying load from battery, no generator start required",Synthetic,True,False,b54e3efe-83c9-47d6-b9d4-0da52fa68141,short_outage
ISB-000,2026-07-04T11:00:00+00:00,Up,39.0,Normal,81.43,94.54,52.14,Charging,Off,0.0,150.0,0.0,3.984,357.3,13.32,89.96,73.01,30.5,75.3,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,abf327b1-74bb-4be3-8292-6d807974a49d,normal_operation
ISB-000,2026-07-04T12:00:00+00:00,Up,39.0,Normal,98.72,94.54,53.87,Charging,Off,0.0,150.0,0.0,3.16,282.2,13.341,95.41,71.38,29.4,77.2,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,c625cd60-7f50-4f22-b58a-14a76cb8725b,normal_operation
ISB-000,2026-07-04T13:00:00+00:00,Up,48.5,Peak,100.0,94.54,54.0,Charging,Off,0.0,150.0,0.0,1.632,145.8,12.98,100.0,70.0,29.6,75.6,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,fcad595f-3895-4f0d-ab09-4ac76a8f0cfd,normal_operation
ISB-000,2026-07-04T14:00:00+00:00,Up,48.5,Peak,100.0,94.54,54.0,Idle,Off,0.0,150.0,0.0,0.248,22.0,12.985,95.1,71.47,28.0,84.8,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,f7f46811-f233-4a4f-84a3-a0d02198e6c3,normal_operation
ISB-000,2026-07-04T15:00:00+00:00,Down,48.5,Peak,74.61,94.53,51.46,Discharging,Off,0.0,150.0,0.0,0.0,0.0,13.393,93.14,52.06,27.2,79.2,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 75%) — supplying load from battery, no generator start required",Synthetic,True,False,a971d8a2-22a1-4adc-b984-524295ede55d,short_outage
ISB-000,2026-07-04T16:00:00+00:00,Down,48.5,Peak,48.78,94.52,48.88,Discharging,Off,0.0,150.0,0.0,0.0,0.0,13.168,76.02,57.19,25.5,75.8,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 49%) — supplying load from battery, no generator start required",Synthetic,True,False,8d776c87-ff1f-42e2-a5c2-f2f127205e0c,short_outage
ISB-000,2026-07-04T17:00:00+00:00,Up,39.0,Normal,71.61,94.51,51.16,Charging,Off,0.0,150.0,0.0,0.0,0.0,12.762,63.09,81.07,29.2,79.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,2704d0ee-00a7-408c-97a8-05e799d5aaf6,normal_operation
ISB-000,2026-07-04T18:00:00+00:00,Up,30.75,Off-Peak,91.16,94.5,53.12,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.102,37.89,88.63,28.2,71.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,680a75f8-8432-4526-b627-08d79b7ec1c5,normal_operation
ISB-000,2026-07-04T19:00:00+00:00,Up,30.75,Off-Peak,100.0,94.49,54.0,Charging,Off,0.0,150.0,0.0,0.0,0.0,12.824,22.75,93.18,26.1,80.3,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,abce3796-7c51-46f7-89d4-91bf728f7a38,normal_operation
ISB-000,2026-07-04T20:00:00+00:00,Up,30.75,Off-Peak,100.0,94.49,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,14.0,15.19,95.44,29.6,88.4,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,3533eabb-4f23-4584-af1e-a8c5e308b527,normal_operation
ISB-000,2026-07-04T21:00:00+00:00,Up,30.75,Off-Peak,100.0,94.49,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.058,11.35,96.59,28.3,73.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,c947909c-ffc8-428a-aef2-59566fb476cc,normal_operation
ISB-000,2026-07-04T22:00:00+00:00,Up,30.75,Off-Peak,100.0,94.49,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.621,7.58,97.73,27.4,77.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,841f11c5-6259-4579-8e7a-0a88a3c47ef0,normal_operation
ISB-000,2026-07-04T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.49,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.685,6.91,97.93,30.5,73.7,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,4b17fb21-5f17-4595-91c2-46781b9624d3,normal_operation
ISB-000,2026-07-05T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.49,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.253,12.1,96.37,31.4,66.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,ba42b97b-fe70-4c86-ab4e-607220dff1ac,normal_operation
ISB-000,2026-07-05T01:00:00+00:00,Down,39.0,Normal,75.78,94.48,51.58,Discharging,Off,0.0,150.0,0.0,0.422,38.0,13.253,20.87,73.74,31.7,60.1,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 76%) — supplying load from battery, no generator start required",Synthetic,True,False,186e0a43-9047-4405-94d5-6de0dc91831f,short_outage
ISB-000,2026-07-05T02:00:00+00:00,Down,39.0,Normal,52.49,94.47,49.25,Discharging,Off,0.0,150.0,0.0,1.599,146.3,15.407,28.9,71.33,35.3,63.8,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 52%) — supplying load from battery, no generator start required",Synthetic,True,False,ba74a346-2ab4-45e1-b54f-42fa26d3aeca,short_outage
ISB-000,2026-07-05T03:00:00+00:00,Up,39.0,Normal,74.95,94.46,51.49,Charging,Off,0.0,150.0,0.0,3.427,316.6,15.938,51.7,84.49,37.6,56.3,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,ff7ef505-9fbc-430a-b151-eed3c794faec,normal_operation
ISB-000,2026-07-05T04:00:00+00:00,Up,39.0,Normal,93.99,94.46,53.4,Charging,Off,0.0,150.0,0.0,4.592,421.7,14.515,70.05,78.99,36.2,59.1,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,dd74ed82-d8b4-4356-a745-25ac7c982b0c,normal_operation
ISB-000,2026-07-05T05:00:00+00:00,Up,39.0,Normal,100.0,94.45,54.0,Charging,Off,0.0,150.0,0.0,5.468,506.2,14.941,76.98,76.91,38.1,53.0,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,5bdb920c-55c8-4c13-8cc8-9ae47eb44fa9,normal_operation
ISB-000,2026-07-05T06:00:00+00:00,Up,39.0,Normal,100.0,94.45,54.0,Idle,Off,0.0,150.0,0.0,6.34,585.7,15.966,76.59,77.02,37.6,61.0,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,1de4fafe-d13b-4539-8b69-ed82923dd788,normal_operation
ISB-000,2026-07-05T07:00:00+00:00,Up,39.0,Normal,100.0,94.45,54.0,Idle,Off,0.0,150.0,0.0,6.835,626.6,13.507,80.47,75.86,35.8,58.6,NONE,None,Solar,Solar covers 51% of load (6.8 kW) — using free solar generation,Synthetic,True,False,6cfb2a9a-ede3-40e7-aa22-38b1fd1af425,normal_operation
ISB-000,2026-07-05T08:00:00+00:00,Up,39.0,Normal,100.0,94.45,54.0,Idle,Off,0.0,150.0,0.0,6.701,612.3,14.03,81.95,75.41,35.0,60.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,ca946753-21cb-469e-a0b2-b2e6b7a7e30e,normal_operation
ISB-000,2026-07-05T09:00:00+00:00,Down,39.0,Normal,79.86,94.44,51.99,Discharging,Off,0.0,150.0,0.0,6.651,605.2,15.03,90.12,52.96,34.0,71.7,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 80%) — supplying load from battery, no generator start required",Synthetic,True,False,257e9c86-1115-48e1-8d0c-bc4faa60b170,short_outage
ISB-000,2026-07-05T10:00:00+00:00,Down,39.0,Normal,61.46,94.44,50.15,Discharging,Off,0.0,150.0,0.0,5.709,514.2,13.362,87.13,53.86,31.5,73.8,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 61%) — supplying load from battery, no generator start required",Synthetic,True,False,a5744641-b87f-4ac1-a6a5-07065c28a9b4,short_outage
ISB-000,2026-07-05T11:00:00+00:00,Up,39.0,Normal,82.55,94.43,52.26,Charging,Off,0.0,150.0,0.0,5.004,449.4,13.021,89.79,73.06,30.8,67.4,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,9b45f9c7-3a39-43b5-aafa-ca4db704ed44,normal_operation
ISB-000,2026-07-05T12:00:00+00:00,Up,39.0,Normal,99.07,94.42,53.91,Charging,Off,0.0,150.0,0.0,3.396,304.7,13.052,92.81,72.16,30.6,70.6,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,ffd1c4e2-4ccb-466b-b46e-bca0b191da5f,normal_operation
ISB-000,2026-07-05T13:00:00+00:00,Up,48.5,Peak,100.0,94.42,54.0,Charging,Off,0.0,150.0,0.0,1.944,172.2,12.74,94.14,71.76,27.4,78.0,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,8a10eb6c-91b1-4a3e-b8e9-0459ca35f158,normal_operation
ISB-000,2026-07-05T14:00:00+00:00,Up,48.5,Peak,100.0,94.42,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.698,100.0,70.0,28.7,81.8,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,33b8e20e-0058-4ffb-b713-640889d2ed18,normal_operation
ISB-000,2026-07-05T15:00:00+00:00,Down,48.5,Peak,74.58,94.41,51.46,Discharging,Off,0.0,150.0,0.0,0.0,0.0,13.27,87.24,53.83,27.1,77.3,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 75%) — supplying load from battery, no generator start required",Synthetic,True,False,487c21cd-08e9-49e8-8886-60bcabb557b9,short_outage
ISB-000,2026-07-05T16:00:00+00:00,Down,48.5,Peak,48.62,94.4,48.86,Discharging,Off,0.0,150.0,0.0,0.0,0.0,12.251,76.05,57.18,24.6,77.9,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 49%) — supplying load from battery, no generator start required",Synthetic,True,False,85dd2f20-6486-4cef-91ca-29296940f531,short_outage
ISB-000,2026-07-05T17:00:00+00:00,Up,39.0,Normal,71.46,94.39,51.15,Charging,Off,0.0,150.0,0.0,0.0,0.0,12.441,57.73,82.68,30.8,76.9,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,fa52346d-a622-4a81-92a0-f62a1f8b480c,normal_operation
ISB-000,2026-07-05T18:00:00+00:00,Up,30.75,Off-Peak,91.03,94.38,53.1,Charging,Off,0.0,150.0,0.0,0.0,0.0,12.063,42.09,87.37,30.2,72.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,841076ba-1c21-4b00-8bc7-f90db5e35fec,normal_operation
ISB-000,2026-07-05T19:00:00+00:00,Up,30.75,Off-Peak,100.0,94.38,54.0,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.019,23.71,92.89,27.7,82.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,c0cf1a08-1488-4297-8980-e5e0ec80e3d8,normal_operation
ISB-000,2026-07-05T20:00:00+00:00,Up,30.75,Off-Peak,100.0,94.38,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.918,14.22,95.73,28.4,73.6,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,55df8e67-a1d7-47c9-b3e4-587489172b13,normal_operation
ISB-000,2026-07-05T21:00:00+00:00,Up,30.75,Off-Peak,100.0,94.38,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.628,4.87,98.54,30.9,78.1,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,52298f79-39a7-4b3a-a7ee-79b12809e81f,normal_operation
ISB-000,2026-07-05T22:00:00+00:00,Up,30.75,Off-Peak,100.0,94.38,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.679,9.65,97.1,28.5,75.4,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,6ed955a4-5d0f-4264-a96c-63c170c47c49,normal_operation
ISB-000,2026-07-05T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.38,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,13.12,6.61,98.02,32.4,82.0,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,4659e62c-c4cc-46b6-b250-2b3a442584ac,normal_operation
ISB-000,2026-07-06T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.38,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.979,9.13,97.26,31.8,67.9,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,351ab79f-d516-493c-bee6-f4cde9e78960,normal_operation
ISB-000,2026-07-06T01:00:00+00:00,Down,39.0,Normal,76.19,94.37,51.62,Discharging,Off,0.0,150.0,0.0,0.0,0.0,13.135,25.44,72.37,33.3,55.9,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 76%) — supplying load from battery, no generator start required",Synthetic,True,False,5434e7c1-c0da-4d9c-8766-71a3a50d0f24,short_outage
ISB-000,2026-07-06T02:00:00+00:00,Down,39.0,Normal,52.88,94.36,49.29,Discharging,Off,0.0,150.0,0.0,2.175,198.9,14.12,46.67,66.0,35.2,53.9,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 53%) — supplying load from battery, no generator start required",Synthetic,True,False,84d2269c-1548-4e79-9201-a4a8866cfcbe,short_outage
ISB-000,2026-07-06T03:00:00+00:00,Down,39.0,Normal,29.98,94.35,47.0,Discharging,Off,0.0,150.0,0.0,3.778,345.5,14.063,62.59,46.22,35.2,60.8,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 30%) — starting generator before battery reaches critical threshold",Synthetic,True,False,c3ef04d7-6464-40b8-820f-b4dcb4870af3,short_outage
ISB-000,2026-07-06T04:00:00+00:00,Up,39.0,Normal,52.82,94.34,49.28,Charging,Off,0.0,150.0,0.0,5.478,509.0,15.809,79.53,76.14,39.0,54.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,c308ab43-849d-403f-9acd-92c2389feeab,normal_operation
ISB-000,2026-07-06T05:00:00+00:00,Up,39.0,Normal,75.23,94.33,51.52,Charging,Off,0.0,150.0,0.0,7.183,661.0,14.905,86.53,74.04,36.7,55.7,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,00feb0d4-4eb6-4687-9c46-d6c5c594306a,normal_operation
ISB-000,2026-07-06T06:00:00+00:00,Unstable,39.0,Normal,56.99,94.32,49.7,Discharging,Off,0.0,150.0,0.0,7.969,735.2,15.556,92.44,52.27,37.3,57.0,NONE,None,Solar,Solar covers 51% of load (8.0 kW) — using free solar generation,Synthetic,True,False,f652c795-f350-4cc0-acc3-c086d0534979,normal_operation
ISB-000,2026-07-06T07:00:00+00:00,Up,39.0,Normal,78.76,94.31,51.88,Charging,Off,0.0,150.0,0.0,8.346,777.8,15.649,90.36,72.89,39.7,61.4,NONE,None,Solar,Solar covers 53% of load (8.3 kW) — using free solar generation,Synthetic,True,False,cec67aa1-72bd-433b-bcd4-4fd17aaf4403,normal_operation
ISB-000,2026-07-06T08:00:00+00:00,Up,39.0,Normal,97.22,94.31,53.72,Charging,Off,0.0,150.0,0.0,8.498,780.1,14.367,81.17,75.65,36.1,63.9,NONE,None,Solar,Solar covers 59% of load (8.5 kW) — using free solar generation,Synthetic,True,False,ea3e78a3-869d-44fe-b65c-c0291b5e49df,normal_operation
ISB-000,2026-07-06T09:00:00+00:00,Down,39.0,Normal,83.99,94.3,52.4,Discharging,Off,0.0,150.0,0.0,8.017,730.1,13.521,82.63,55.21,34.2,63.8,NONE,Outage,Solar,Solar covers 59% of load (8.0 kW) — using free solar generation,Synthetic,True,False,42d51da9-3eea-43f2-85ac-eae29a60168a,short_outage
ISB-000,2026-07-06T10:00:00+00:00,Down,39.0,Normal,68.08,94.3,50.81,Discharging,Off,0.0,150.0,0.0,6.974,626.8,13.592,83.55,54.94,31.0,67.0,NONE,Outage,Solar,Solar covers 51% of load (7.0 kW) — using free solar generation,Synthetic,True,False,f141fbed-0abf-4d9c-9871-4fdb4d0dc9f9,short_outage
ISB-000,2026-07-06T11:00:00+00:00,Up,39.0,Normal,88.16,94.29,52.82,Charging,Off,0.0,150.0,0.0,5.805,529.1,14.034,88.36,73.49,34.4,79.8,NONE,None,Grid,Grid available at 39.00 PKR/kWh (Normal) — using grid as primary source,Synthetic,True,False,867f912f-3c13-4751-9116-e4e39336e0fb,normal_operation
ISB-000,2026-07-06T12:00:00+00:00,Down,39.0,Normal,64.11,94.28,50.41,Discharging,Off,0.0,150.0,0.0,4.016,362.3,14.022,99.23,50.23,31.9,69.8,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 64%) — supplying load from battery, no generator start required",Synthetic,True,False,61df5038-bfe9-4769-a260-da9bc0789e63,short_outage
ISB-000,2026-07-06T13:00:00+00:00,Up,48.5,Peak,84.8,94.27,52.48,Charging,Off,0.0,150.0,0.0,2.18,194.3,13.018,98.43,70.47,28.9,80.7,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,4a378b85-469b-40ed-abe6-0e0ec321a832,normal_operation
ISB-000,2026-07-06T14:00:00+00:00,Up,48.5,Peak,99.78,94.26,53.98,Charging,Off,0.0,150.0,0.0,0.174,15.5,13.034,93.63,71.91,28.8,80.0,NONE,None,Grid,Grid available at 48.50 PKR/kWh (Peak) — using grid as primary source,Synthetic,True,False,deac340a-c4c9-4b82-a972-cd9edbb3dd2b,normal_operation
ISB-000,2026-07-06T15:00:00+00:00,Down,48.5,Peak,74.18,94.25,51.42,Discharging,Off,0.0,150.0,0.0,0.0,0.0,13.595,80.84,55.75,26.4,79.2,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 74%) — supplying load from battery, no generator start required",Synthetic,True,False,0e11698f-8140-4403-a8ad-872f9219009c,short_outage
ISB-000,2026-07-06T16:00:00+00:00,Down,48.5,Peak,49.39,94.24,48.94,Discharging,Off,0.0,150.0,0.0,0.0,0.0,12.45,73.78,57.87,29.5,76.9,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 49%) — supplying load from battery, no generator start required",Synthetic,True,False,0c380fe8-a0c2-48cb-a92e-777676c8d59d,short_outage
ISB-000,2026-07-06T17:00:00+00:00,Down,39.0,Normal,24.49,94.23,46.45,Discharging,Off,0.0,150.0,0.0,0.0,0.0,13.466,53.58,48.93,26.5,76.3,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 24%) — starting generator before battery reaches critical threshold",Synthetic,True,False,1cc40572-1cb0-4c15-82a2-4d2bd074da3f,short_outage
ISB-000,2026-07-06T18:00:00+00:00,Up,30.75,Off-Peak,47.33,94.22,48.73,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.334,29.9,91.03,30.6,72.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,c9d5b258-c221-4daa-803e-c1dab1132d1b,normal_operation
ISB-000,2026-07-06T19:00:00+00:00,Down,30.75,Off-Peak,22.64,94.21,46.26,Discharging,Off,0.0,150.0,0.0,0.0,0.0,13.015,13.3,61.01,26.8,80.3,NONE,Outage,Generator,"Grid outage, battery approaching critical (SoC 23%) — starting generator before battery reaches critical threshold",Synthetic,True,False,47435daf-cd38-4b3b-8285-a7bbd7ca75c4,short_outage
ISB-000,2026-07-06T20:00:00+00:00,Up,30.75,Off-Peak,45.48,94.21,48.55,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.601,11.77,96.47,28.1,83.0,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,193c4a9e-9350-43af-bb00-e391cfb02b22,normal_operation
ISB-000,2026-07-06T21:00:00+00:00,Up,30.75,Off-Peak,68.32,94.2,50.83,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.928,13.1,96.07,29.7,76.4,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,b50aca85-7865-44b5-a1ad-b7cb1f34093b,normal_operation
ISB-000,2026-07-06T22:00:00+00:00,Up,30.75,Off-Peak,88.37,94.19,52.84,Charging,Off,0.0,150.0,0.0,0.0,0.0,13.524,6.79,97.96,30.6,78.2,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,ef0725c0-c82b-41cb-9466-cb650e5971c4,normal_operation
ISB-000,2026-07-06T23:00:00+00:00,Up,30.75,Off-Peak,100.0,94.18,54.0,Charging,Off,0.0,150.0,0.0,0.0,0.0,12.078,9.9,97.03,30.8,75.8,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,4b850138-bdc3-4bf1-b655-b38feee0d434,normal_operation
ISB-000,2026-07-07T00:00:00+00:00,Up,30.75,Off-Peak,100.0,94.18,54.0,Idle,Off,0.0,150.0,0.0,0.0,0.0,12.856,9.26,97.22,31.2,69.5,NONE,None,Grid,Grid available at 30.75 PKR/kWh (Off-Peak) — using grid as primary source,Synthetic,True,False,d631b2a4-1b5e-421f-8ce1-e11c7aa32ec3,normal_operation
ISB-000,2026-07-07T01:00:00+00:00,Down,39.0,Normal,75.78,94.17,51.58,Discharging,Off,0.0,150.0,0.0,0.17,15.3,13.69,24.57,72.63,31.7,64.2,NONE,Outage,Battery,"Grid outage, battery adequate (SoC 76%) — supplying load from battery, no generator start required",Synthetic,True,False,1ee12c8b-6f07-47e3-b64b-9edabeb9c98a,short_outage
